# t (datenum)	phase (rad)	stress_at_t	stress_rate_at_t	year	month	day	hour	min	sec	lat	lon	dep	mag
14305.84202546	-1.37008346	-119.07304800	5394.89983326	2009.00000000	3.00000000	2.00000000	20.00000000	12.00000000	31.00000000	37.54916700	137.18583300	2.29000000	1.20000000
14305.91717593	-0.56723201	203.14707600	2722.53455945	2009.00000000	3.00000000	2.00000000	22.00000000	0.00000000	44.00000000	37.56916700	137.18616700	5.14000000	0.90000000
14306.55954861	1.61442956	-206.48407700	-7054.62480164	2009.00000000	3.00000000	3.00000000	13.00000000	25.00000000	45.00000000	37.35283300	137.37133300	13.11000000	0.80000000
14308.59530093	1.43989663	-15.14151200	-8845.90027020	2009.00000000	3.00000000	5.00000000	14.00000000	17.00000000	14.00000000	37.17216700	137.66033300	11.77000000	1.30000000
14310.14618056	1.45734993	129.90921800	-6082.59456142	2009.00000000	3.00000000	7.00000000	3.00000000	30.00000000	30.00000000	37.36616700	137.35333300	12.07000000	1.10000000
14311.41618056	-1.51843645	221.82389300	8711.17871823	2009.00000000	3.00000000	8.00000000	9.00000000	59.00000000	18.00000000	37.05766700	137.31166700	19.47000000	1.30000000
14311.63265046	1.06465084	458.21738700	-9155.66783813	2009.00000000	3.00000000	8.00000000	15.00000000	11.00000000	1.00000000	37.66983300	137.32016700	13.67000000	1.50000000
14311.72961806	2.18166156	-496.91618300	-8668.39943823	2009.00000000	3.00000000	8.00000000	17.00000000	30.00000000	39.00000000	37.11566700	136.26150000	9.00000000	1.10000000
14312.20111111	1.71914931	-77.54844900	-7194.66048168	2009.00000000	3.00000000	9.00000000	4.00000000	49.00000000	36.00000000	37.48516700	137.86950000	16.57000000	1.30000000
14315.62109954	-0.28797933	641.49556200	2344.77480055	2009.00000000	3.00000000	12.00000000	14.00000000	54.00000000	23.00000000	37.05733300	136.25033300	2.00000000	1.20000000
14317.87561343	2.27765467	10.61971790	-1915.31798685	2009.00000000	3.00000000	14.00000000	21.00000000	0.00000000	53.00000000	37.20516700	137.61600000	17.16000000	1.70000000
14320.56664352	2.51327412	-710.05398700	-4198.74479914	2009.00000000	3.00000000	17.00000000	13.00000000	35.00000000	58.00000000	37.18250000	137.55716700	18.23000000	0.60000000
14324.43907407	-0.71558499	880.13197900	7075.47216165	2009.00000000	3.00000000	21.00000000	10.00000000	32.00000000	16.00000000	37.47916700	137.21800000	9.45000000	1.10000000
14328.64893519	0.32288591	865.39725700	-3008.36279939	2009.00000000	3.00000000	25.00000000	15.00000000	34.00000000	28.00000000	37.69833300	137.39233300	14.79000000	2.30000000
14329.25457176	1.62315620	-89.91894140	-9686.12006203	2009.00000000	3.00000000	26.00000000	6.00000000	6.00000000	35.00000000	37.22216700	137.11066700	15.24000000	1.10000000
14333.69113426	-2.32128791	-492.63350600	3066.15143938	2009.00000000	3.00000000	30.00000000	16.00000000	35.00000000	14.00000000	37.23666700	137.45933300	15.81000000	0.60000000
14333.74158565	-1.83259571	-316.93182700	3881.44439921	2009.00000000	3.00000000	30.00000000	17.00000000	47.00000000	53.00000000	37.83466700	137.78450000	19.63000000	1.30000000
14343.39192130	-2.49582083	-755.53436400	6418.82711869	2009.00000000	4.00000000	9.00000000	9.00000000	24.00000000	22.00000000	37.50433300	137.30883300	9.33000000	0.00000000
14345.09479167	-0.10471976	710.96865800	966.22439980	2009.00000000	4.00000000	11.00000000	2.00000000	16.00000000	30.00000000	37.33250000	137.33183300	8.99000000	3.10000000
14346.67247685	-0.51487213	129.20865600	2411.09184056	2009.00000000	4.00000000	12.00000000	16.00000000	8.00000000	22.00000000	37.59350000	137.31200000	12.32000000	1.50000000
14346.94891204	-2.61799388	-14.83072860	1919.19510525	2009.00000000	4.00000000	12.00000000	22.00000000	46.00000000	26.00000000	37.58933300	137.17933300	11.47000000	0.90000000
14347.57039352	-2.38237443	-596.07281000	3473.87447929	2009.00000000	4.00000000	13.00000000	13.00000000	41.00000000	22.00000000	37.67816700	136.38883300	17.93000000	1.10000000
14353.96039352	-0.59341195	642.83988100	5759.60760134	2009.00000000	4.00000000	19.00000000	23.00000000	2.00000000	58.00000000	37.78466700	137.67516700	17.29000000	1.50000000
14354.23982639	2.98451302	-935.62113600	-2085.25967958	2009.00000000	4.00000000	20.00000000	5.00000000	45.00000000	21.00000000	36.94233300	137.76733300	3.02000000	2.00000000
14359.86324074	2.82743339	-176.97522700	-1134.17591977	2009.00000000	4.00000000	25.00000000	20.00000000	43.00000000	4.00000000	37.84716700	136.71516700	13.01000000	1.80000000
14362.47396991	2.26892803	-371.62422600	-3100.83360072	2009.00000000	4.00000000	28.00000000	11.00000000	22.00000000	31.00000000	36.99116700	137.68433300	0.00000000	0.80000000
14363.40961806	0.92502450	133.93631500	-3123.49607936	2009.00000000	4.00000000	29.00000000	9.00000000	49.00000000	51.00000000	37.19783300	137.68250000	17.04000000	1.50000000
14364.58378472	2.22529480	-422.58050100	-4663.04400109	2009.00000000	4.00000000	30.00000000	14.00000000	0.00000000	39.00000000	37.65100000	137.36983300	10.44000000	0.60000000
14365.93923611	-0.20071286	398.57466300	1631.92296038	2009.00000000	5.00000000	1.00000000	22.00000000	32.00000000	30.00000000	37.64833300	137.39366700	12.66000000	0.30000000
14366.46672454	0.25307274	681.89622300	-2065.08744048	2009.00000000	5.00000000	2.00000000	11.00000000	12.00000000	5.00000000	38.05566700	137.79250000	14.86000000	1.20000000
14366.62444444	2.11184839	-332.49586500	-7118.32656166	2009.00000000	5.00000000	2.00000000	14.00000000	59.00000000	12.00000000	37.89033300	137.67516700	18.54000000	1.40000000
14367.24474537	-2.72271363	-462.15173800	3354.28824078	2009.00000000	5.00000000	3.00000000	5.00000000	52.00000000	26.00000000	37.21066700	137.08866700	18.52000000	0.20000000
14367.78278935	-2.53945406	-592.71012200	4543.85855907	2009.00000000	5.00000000	3.00000000	18.00000000	47.00000000	13.00000000	37.19166700	137.07383300	14.28000000	-0.30000000
14368.48128472	-0.09599311	939.82820300	1167.00192027	2009.00000000	5.00000000	4.00000000	11.00000000	33.00000000	3.00000000	37.98500000	137.84533300	18.96000000	2.20000000
14369.89539352	-1.50970980	74.70778700	8290.15008193	2009.00000000	5.00000000	5.00000000	21.00000000	29.00000000	22.00000000	37.05850000	136.25916700	0.87000000	1.60000000
14370.18452546	2.11184839	-555.33691700	-9085.56312212	2009.00000000	5.00000000	6.00000000	4.00000000	25.00000000	43.00000000	37.20500000	137.07833300	15.89000000	0.80000000
14373.97896991	-1.40499005	334.10501500	6647.92175865	2009.00000000	5.00000000	9.00000000	23.00000000	29.00000000	43.00000000	37.88500000	137.67466700	19.35000000	1.90000000
14379.41355324	0.37524579	667.75497400	-2793.81432065	2009.00000000	5.00000000	15.00000000	9.00000000	55.00000000	31.00000000	37.30816700	137.28866700	11.53000000	1.50000000
14380.11543981	2.69653369	-442.40839300	-3093.69647937	2009.00000000	5.00000000	16.00000000	2.00000000	46.00000000	14.00000000	37.69316700	137.39866700	16.18000000	1.20000000
14382.34171296	-1.66678944	-85.67313220	11498.43216268	2009.00000000	5.00000000	18.00000000	8.00000000	12.00000000	4.00000000	37.58733300	137.17233300	12.16000000	1.50000000
14384.72848380	2.42600766	-318.54289500	-5885.66015880	2009.00000000	5.00000000	20.00000000	17.00000000	29.00000000	1.00000000	37.49116700	137.20933300	10.45000000	0.40000000
14384.87569444	-1.96349541	-93.96651260	8194.83573791	2009.00000000	5.00000000	20.00000000	21.00000000	1.00000000	0.00000000	37.33450000	137.34100000	9.61000000	0.60000000
14385.00631944	-0.16580628	845.34286900	1887.68399962	2009.00000000	5.00000000	21.00000000	0.00000000	9.00000000	6.00000000	37.69050000	137.72750000	18.93000000	1.50000000
14388.56291667	-1.05592420	-31.57163940	5654.70997572	2009.00000000	5.00000000	24.00000000	13.00000000	30.00000000	36.00000000	37.65866700	137.55466700	13.71000000	0.90000000
14389.15259259	0.39269908	504.77213700	-2571.85584060	2009.00000000	5.00000000	25.00000000	3.00000000	39.00000000	44.00000000	37.81433300	136.78650000	11.95000000	2.40000000
14389.55030093	-1.68424273	-314.72024900	5045.59415897	2009.00000000	5.00000000	25.00000000	13.00000000	12.00000000	26.00000000	37.07083300	136.28183300	0.00000000	1.10000000
14389.67096065	-0.32288591	139.06044500	1455.66696034	2009.00000000	5.00000000	25.00000000	16.00000000	6.00000000	11.00000000	37.07866700	136.24500000	3.00000000	1.00000000
14391.18181713	-0.14835299	311.88950400	404.40360009	2009.00000000	5.00000000	27.00000000	4.00000000	21.00000000	49.00000000	37.70116700	137.39116700	8.68000000	1.00000000
14391.78761574	-0.50614548	113.65144000	1285.45152030	2009.00000000	5.00000000	27.00000000	18.00000000	54.00000000	10.00000000	37.07483300	136.22283300	9.94000000	3.40000000
14392.14627315	-1.76278254	104.92994000	1774.98192041	2009.00000000	5.00000000	28.00000000	3.00000000	30.00000000	38.00000000	37.67216700	137.39033300	12.70000000	1.40000000
14392.25928241	-0.27052603	279.02296900	651.17423987	2009.00000000	5.00000000	28.00000000	6.00000000	13.00000000	22.00000000	37.12400000	137.67716700	1.09000000	1.20000000
14394.04165509	1.88495559	-67.04052910	-3522.27424728	2009.00000000	5.00000000	30.00000000	0.00000000	59.00000000	59.00000000	37.17150000	137.67766700	12.30000000	0.90000000
14395.61373843	2.23402144	-231.08313100	-5459.60591889	2009.00000000	5.00000000	31.00000000	14.00000000	43.00000000	47.00000000	37.30733300	137.24450000	10.11000000	0.90000000
14395.86937500	-0.76794487	287.42367000	4258.98600099	2009.00000000	5.00000000	31.00000000	20.00000000	51.00000000	54.00000000	37.17766700	137.67600000	14.95000000	1.80000000
14396.83978009	-1.39626340	100.01847800	6542.94096152	2009.00000000	6.00000000	1.00000000	20.00000000	9.00000000	17.00000000	37.20900000	137.61150000	13.43000000	1.00000000
14398.55528935	0.60213859	798.25178800	-5028.42287898	2009.00000000	6.00000000	3.00000000	13.00000000	19.00000000	37.00000000	37.98700000	136.76050000	10.92000000	2.10000000
14398.58143519	0.97738438	629.03588900	-7054.38720164	2009.00000000	6.00000000	3.00000000	13.00000000	57.00000000	16.00000000	37.23166700	137.17266700	11.95000000	0.10000000
14398.75762731	-3.08050613	-373.49005000	730.72943985	2009.00000000	6.00000000	3.00000000	18.00000000	10.00000000	59.00000000	36.93916700	137.59116700	7.00000000	0.70000000
14400.59378472	0.47123890	723.51038300	-3423.19127930	2009.00000000	6.00000000	5.00000000	14.00000000	15.00000000	3.00000000	37.90666700	137.67966700	16.98000000	0.90000000
14402.48388889	-1.58824962	-378.15984100	9799.69248228	2009.00000000	6.00000000	7.00000000	11.00000000	36.00000000	48.00000000	37.54383300	137.38133300	6.32000000	1.50000000
14411.34597222	-1.57079633	-95.88170000	10428.42904588	2009.00000000	6.00000000	16.00000000	8.00000000	18.00000000	12.00000000	37.38333300	137.38733300	5.78000000	0.50000000
14411.57094907	1.12573737	470.31792800	-7067.82431856	2009.00000000	6.00000000	16.00000000	13.00000000	42.00000000	10.00000000	37.74333300	137.33500000	14.86000000	0.90000000
14412.81863426	-2.22529480	-168.24267600	6078.86783876	2009.00000000	6.00000000	17.00000000	19.00000000	38.00000000	50.00000000	37.98233300	136.76350000	10.24000000	1.60000000
14415.13826389	1.20427718	231.81014600	-9743.97744227	2009.00000000	6.00000000	20.00000000	3.00000000	19.00000000	6.00000000	37.67133300	137.38850000	13.22000000	1.70000000
14416.09344907	0.37524579	679.03086400	-3659.54520085	2009.00000000	6.00000000	21.00000000	2.00000000	14.00000000	34.00000000	37.13100000	137.70100000	13.81000000	3.40000000
14416.61467593	0.00000000	420.48616600	7.16880000	2009.00000000	6.00000000	21.00000000	14.00000000	45.00000000	8.00000000	37.48650000	137.21433300	10.12000000	0.30000000
14417.13137731	0.55850536	554.69524400	-4617.83447906	2009.00000000	6.00000000	22.00000000	3.00000000	9.00000000	11.00000000	37.65683300	137.34100000	10.87000000	0.60000000
14417.95364583	-1.94604212	7.92297213	4737.13616783	2009.00000000	6.00000000	22.00000000	22.00000000	53.00000000	15.00000000	37.23400000	137.07433300	17.72000000	0.90000000
14421.22156250	-0.20071286	348.83766900	620.67287987	2009.00000000	6.00000000	26.00000000	5.00000000	19.00000000	3.00000000	37.21250000	137.10050000	16.93000000	0.90000000
14423.02767361	2.40855437	-260.22544500	-2433.97896057	2009.00000000	6.00000000	28.00000000	0.00000000	39.00000000	51.00000000	37.99350000	137.77616700	19.32000000	1.60000000
14423.68354167	-2.39110108	-173.72431200	2435.59560057	2009.00000000	6.00000000	28.00000000	16.00000000	24.00000000	18.00000000	37.59000000	137.16500000	10.40000000	0.90000000
14425.82376157	-1.17809725	272.14132200	4611.90504107	2009.00000000	6.00000000	30.00000000	19.00000000	46.00000000	13.00000000	37.31516700	137.20650000	2.50000000	0.40000000
14428.76357639	-3.08050613	-244.67762700	656.84928015	2009.00000000	7.00000000	3.00000000	18.00000000	19.00000000	33.00000000	37.18266700	136.14816700	0.00000000	0.90000000
14429.65681713	1.39626340	281.47198300	-6840.39575861	2009.00000000	7.00000000	4.00000000	15.00000000	45.00000000	49.00000000	37.34283300	137.35600000	6.68000000	0.20000000
14432.18250000	1.03847090	469.82105100	-9474.79944221	2009.00000000	7.00000000	7.00000000	4.00000000	22.00000000	48.00000000	37.60883300	137.34750000	9.23000000	0.60000000
14437.22599537	-1.43116999	56.23062620	6303.11244147	2009.00000000	7.00000000	12.00000000	5.00000000	25.00000000	26.00000000	37.50566700	137.34833300	9.99000000	0.70000000
14438.73315972	-1.97222205	38.48849740	4227.40795298	2009.00000000	7.00000000	13.00000000	17.00000000	35.00000000	45.00000000	37.69050000	137.36483300	14.21000000	1.80000000
14442.54778935	0.06108652	519.05309100	-489.43344011	2009.00000000	7.00000000	17.00000000	13.00000000	8.00000000	49.00000000	37.50083300	136.67400000	10.86000000	1.00000000
14445.56377315	-0.47996554	389.73121500	3783.84864088	2009.00000000	7.00000000	20.00000000	13.00000000	31.00000000	50.00000000	37.32450000	137.56800000	17.08000000	1.50000000
14447.70366898	0.75921822	308.14335300	-3475.76855929	2009.00000000	7.00000000	22.00000000	16.00000000	53.00000000	17.00000000	37.67716700	137.38950000	13.36000000	1.70000000
14448.53796296	-1.56206968	-154.28758100	6072.40344141	2009.00000000	7.00000000	23.00000000	12.00000000	54.00000000	40.00000000	37.21450000	137.08583300	16.54000000	0.40000000
14448.56685185	-1.21300383	19.26635730	5656.81732685	2009.00000000	7.00000000	23.00000000	13.00000000	36.00000000	16.00000000	37.26350000	137.57133300	16.79000000	1.20000000
14449.46269676	-2.82743339	-464.62251600	1561.78127968	2009.00000000	7.00000000	24.00000000	11.00000000	6.00000000	17.00000000	37.76200000	137.30316700	15.12000000	1.20000000
14450.30644676	1.23045712	201.66088600	-4270.58376099	2009.00000000	7.00000000	25.00000000	7.00000000	21.00000000	17.00000000	37.26633300	137.22166700	13.69000000	1.00000000
14451.31864583	0.68067841	302.34179800	-2214.84239955	2009.00000000	7.00000000	26.00000000	7.00000000	38.00000000	51.00000000	37.28833300	137.59233300	13.78000000	1.20000000
14454.00782407	1.78896248	-269.32552000	-6067.71287876	2009.00000000	7.00000000	29.00000000	0.00000000	11.00000000	16.00000000	37.21633300	137.09650000	15.49000000	0.70000000
14454.76734954	-1.50970980	238.01907700	3652.26863926	2009.00000000	7.00000000	29.00000000	18.00000000	24.00000000	59.00000000	37.56733300	136.92016700	11.44000000	1.20000000
14460.95810185	-1.61442956	189.83677600	9973.53864232	2009.00000000	8.00000000	4.00000000	22.00000000	59.00000000	40.00000000	37.05933300	137.06833300	11.69000000	1.00000000
14461.68434028	0.68940505	474.23965500	-5441.05368127	2009.00000000	8.00000000	5.00000000	16.00000000	25.00000000	27.00000000	37.41350000	137.14633300	12.07000000	0.20000000
14463.69988426	0.20943951	555.68160600	-1772.39280041	2009.00000000	8.00000000	7.00000000	16.00000000	47.00000000	50.00000000	37.67866700	137.65866700	17.24000000	1.00000000
14468.66983796	-3.14159265	-60.45347780	213.40519205	2009.00000000	8.00000000	12.00000000	16.00000000	4.00000000	34.00000000	37.71383300	137.37550000	12.74000000	1.00000000
14470.90659722	-0.78539816	527.96235900	4279.98023913	2009.00000000	8.00000000	14.00000000	21.00000000	45.00000000	30.00000000	37.22733300	137.21683300	12.14000000	0.30000000
14471.51759259	-0.23561945	457.57380100	1588.17935968	2009.00000000	8.00000000	15.00000000	12.00000000	25.00000000	20.00000000	37.65800000	137.38816700	12.74000000	1.20000000
14472.33959491	-2.46091425	-911.95062200	6266.97528146	2009.00000000	8.00000000	16.00000000	8.00000000	9.00000000	1.00000000	37.30816700	137.21550000	7.17000000	0.90000000
14474.34165509	-2.94087979	-996.89488600	2350.40592055	2009.00000000	8.00000000	18.00000000	8.00000000	11.00000000	59.00000000	37.70550000	137.37433300	9.10000000	0.90000000
14474.52694444	-0.74176493	347.65947200	5979.54359878	2009.00000000	8.00000000	18.00000000	12.00000000	38.00000000	48.00000000	37.59216700	137.22733300	7.72000000	0.90000000
14474.61123843	0.29670597	525.04084500	-2526.28823949	2009.00000000	8.00000000	18.00000000	14.00000000	40.00000000	11.00000000	36.92066700	137.57633300	11.20000000	0.80000000
14477.53244213	-1.27409035	83.58174340	6773.90990262	2009.00000000	8.00000000	21.00000000	12.00000000	46.00000000	43.00000000	37.32100000	137.29566700	6.31000000	1.40000000
14480.86701389	1.78896248	-151.29331900	-5156.14607895	2009.00000000	8.00000000	24.00000000	20.00000000	48.00000000	30.00000000	38.04916700	136.81283300	11.20000000	1.70000000
14483.73829861	-1.50970980	274.44689900	2834.69207942	2009.00000000	8.00000000	27.00000000	17.00000000	43.00000000	9.00000000	37.06983300	136.22633300	8.41000000	1.70000000
14484.51230324	0.67195176	337.91823200	-1984.73880046	2009.00000000	8.00000000	28.00000000	12.00000000	17.00000000	43.00000000	37.70266700	137.33050000	11.45000000	1.10000000
14486.85806713	-1.57079633	261.71518900	8576.32584200	2009.00000000	8.00000000	30.00000000	20.00000000	35.00000000	37.00000000	37.94666700	137.40966700	12.00000000	1.30000000
14490.15500000	0.76794487	906.70565900	-8736.41520203	2009.00000000	9.00000000	3.00000000	3.00000000	43.00000000	12.00000000	36.98450000	137.79750000	10.62000000	1.60000000
14490.24071759	1.83259571	-83.33408880	-11883.25324558	2009.00000000	9.00000000	3.00000000	5.00000000	46.00000000	38.00000000	37.31966700	137.59800000	7.00000000	0.90000000
14491.00324074	-1.37008346	260.32227700	11458.09511767	2009.00000000	9.00000000	4.00000000	0.00000000	4.00000000	40.00000000	37.16216700	137.67800000	14.80000000	1.20000000
14491.70988426	0.98611103	408.70310900	-8402.62848196	2009.00000000	9.00000000	4.00000000	17.00000000	2.00000000	14.00000000	36.94116700	136.41450000	14.29000000	0.30000000
14493.03579861	-1.81514242	-281.06719500	8209.19208191	2009.00000000	9.00000000	6.00000000	0.00000000	51.00000000	33.00000000	37.32616700	137.57100000	16.68000000	1.60000000
14495.34649306	0.32288591	139.71834700	-483.57047990	2009.00000000	9.00000000	8.00000000	8.00000000	18.00000000	57.00000000	37.13550000	137.85833300	8.27000000	2.50000000
14498.46390046	-0.27052603	315.61504100	1643.28551967	2009.00000000	9.00000000	11.00000000	11.00000000	8.00000000	1.00000000	37.79266700	137.40800000	12.40000000	1.90000000
14505.20431713	1.47480322	205.11760100	-9813.71783800	2009.00000000	9.00000000	18.00000000	4.00000000	54.00000000	13.00000000	37.65033300	137.30766700	9.41000000	0.60000000
14510.82310185	1.16937060	159.68615300	-4959.17112115	2009.00000000	9.00000000	23.00000000	19.00000000	45.00000000	16.00000000	37.66500000	137.36100000	11.23000000	1.20000000
14510.89996528	1.86750230	-234.72988500	-5146.09079895	2009.00000000	9.00000000	23.00000000	21.00000000	35.00000000	57.00000000	37.16500000	137.67933300	11.04000000	1.00000000
14510.94167824	2.25147474	-430.30877000	-4016.29079918	2009.00000000	9.00000000	23.00000000	22.00000000	36.00000000	1.00000000	37.47316700	137.52283300	0.00000000	0.60000000
14511.04511574	-3.09795942	-637.39895500	390.11616009	2009.00000000	9.00000000	24.00000000	1.00000000	4.00000000	58.00000000	37.17716700	137.68700000	15.38000000	3.20000000
14511.89098380	1.17809725	135.19529700	-4739.02199903	2009.00000000	9.00000000	24.00000000	21.00000000	23.00000000	1.00000000	37.36150000	137.09050000	11.78000000	0.10000000
14513.79233796	-1.40499005	304.57548800	4894.63727900	2009.00000000	9.00000000	26.00000000	19.00000000	0.00000000	58.00000000	37.05383300	136.42666700	8.96000000	1.00000000
14515.39943287	-1.10828408	137.37772300	8746.84943822	2009.00000000	9.00000000	28.00000000	9.00000000	35.00000000	11.00000000	37.10850000	137.45850000	17.52000000	1.00000000
14515.95260417	-0.35779250	1018.63214000	3631.12799926	2009.00000000	9.00000000	28.00000000	22.00000000	51.00000000	45.00000000	37.66150000	137.38216700	13.15000000	3.40000000
14516.99659722	-0.25307274	1179.27539000	3054.93840071	2009.00000000	9.00000000	29.00000000	23.00000000	55.00000000	6.00000000	37.19633300	137.04816700	16.52000000	1.00000000
14518.39975694	-1.99840199	-367.45643700	10170.72743793	2009.00000000	10.00000000	1.00000000	9.00000000	35.00000000	39.00000000	37.20233300	137.10666700	13.76000000	0.70000000
14518.54445602	-0.10471976	872.19010900	1445.65824034	2009.00000000	10.00000000	1.00000000	13.00000000	4.00000000	1.00000000	37.69700000	137.33083300	12.85000000	1.20000000
14519.29015046	2.61799388	-568.14339600	-5825.45423881	2009.00000000	10.00000000	2.00000000	6.00000000	57.00000000	49.00000000	36.95700000	137.64400000	0.00000000	0.90000000
14519.92166667	-2.20784150	-684.47551700	10009.30368233	2009.00000000	10.00000000	2.00000000	22.00000000	7.00000000	12.00000000	37.29250000	137.20383300	13.43000000	0.60000000
14520.34891204	3.08923278	-550.30923900	-1005.83136023	2009.00000000	10.00000000	3.00000000	8.00000000	22.00000000	26.00000000	36.93883300	137.76650000	2.53000000	0.70000000
14522.96501157	-2.89724656	-787.30668300	1612.91808038	2009.00000000	10.00000000	5.00000000	23.00000000	9.00000000	37.00000000	37.31800000	137.13883300	11.79000000	1.40000000
14528.24291667	-2.80125345	-728.18551300	2448.19223950	2009.00000000	10.00000000	11.00000000	5.00000000	49.00000000	48.00000000	37.10533300	137.51816700	19.79000000	1.60000000
14532.49399306	-0.43633231	539.56460400	3844.41984090	2009.00000000	10.00000000	15.00000000	11.00000000	51.00000000	21.00000000	37.24916700	137.44650000	17.04000000	0.90000000
14533.00570602	-0.49741884	859.15044400	5147.49503895	2009.00000000	10.00000000	16.00000000	0.00000000	8.00000000	13.00000000	37.63850000	137.37950000	10.78000000	0.50000000
14535.80585648	2.65290046	-860.16155200	-4902.56375900	2009.00000000	10.00000000	18.00000000	19.00000000	20.00000000	26.00000000	37.17533300	137.02600000	16.08000000	0.60000000
14536.08918981	-0.38397244	601.71471000	3556.95575928	2009.00000000	10.00000000	19.00000000	2.00000000	8.00000000	26.00000000	36.91766700	137.57000000	8.60000000	1.70000000
14536.83054398	2.62672052	-815.74683800	-4790.33519902	2009.00000000	10.00000000	19.00000000	19.00000000	55.00000000	59.00000000	37.27633300	137.40766700	8.83000000	0.80000000
14537.83319444	2.33001455	-590.52872300	-6125.95488143	2009.00000000	10.00000000	20.00000000	19.00000000	59.00000000	48.00000000	37.10283300	137.51550000	19.96000000	1.60000000
14538.78131944	1.38753676	73.69571010	-6853.24305460	2009.00000000	10.00000000	21.00000000	18.00000000	45.00000000	6.00000000	37.25916700	137.18550000	15.30000000	1.00000000
14539.60202546	-0.99483767	365.86483700	3042.54024071	2009.00000000	10.00000000	22.00000000	14.00000000	26.00000000	55.00000000	37.68783300	137.37266700	13.69000000	1.90000000
14541.50094907	1.67551608	54.70829770	-1844.53416043	2009.00000000	10.00000000	24.00000000	12.00000000	1.00000000	22.00000000	37.22250000	137.08600000	16.11000000	0.80000000
14543.04173611	1.55334303	47.46459790	-8329.59835030	2009.00000000	10.00000000	26.00000000	1.00000000	0.00000000	6.00000000	37.92300000	137.67300000	13.00000000	1.30000000
14544.44033565	-0.26179939	609.22952600	2678.60615945	2009.00000000	10.00000000	27.00000000	10.00000000	34.00000000	5.00000000	37.09733300	137.65033300	15.96000000	1.40000000
14549.29342593	2.57436065	-336.51033500	-4907.01839900	2009.00000000	11.00000000	1.00000000	7.00000000	2.00000000	32.00000000	36.96716700	137.03966700	12.08000000	2.90000000
14551.31449074	2.16420827	-99.51858380	-4077.66700895	2009.00000000	11.00000000	3.00000000	7.00000000	32.00000000	52.00000000	37.31216700	137.29633300	7.09000000	2.90000000
14553.86555556	1.51843645	-45.71481440	-4334.63795912	2009.00000000	11.00000000	5.00000000	20.00000000	46.00000000	24.00000000	37.20583300	137.07833300	15.65000000	0.30000000
14554.37660880	0.21816616	138.17037800	-232.40688005	2009.00000000	11.00000000	6.00000000	9.00000000	2.00000000	19.00000000	37.36600000	137.50166700	11.48000000	2.00000000
14554.60966435	-2.36492114	48.92400370	1193.24848828	2009.00000000	11.00000000	6.00000000	14.00000000	37.00000000	55.00000000	38.03650000	137.75466700	13.10000000	1.30000000
14555.71796296	-1.90240888	56.64072240	2661.05174462	2009.00000000	11.00000000	7.00000000	17.00000000	13.00000000	52.00000000	37.85000000	137.68300000	15.34000000	1.10000000
14558.07667824	1.59697627	28.63970650	-7085.77145253	2009.00000000	11.00000000	10.00000000	1.00000000	50.00000000	25.00000000	36.91250000	137.62133300	1.70000000	1.40000000
14558.14350694	2.39982772	-399.37060900	-4969.78631899	2009.00000000	11.00000000	10.00000000	3.00000000	26.00000000	39.00000000	37.68900000	137.38183300	10.58000000	0.90000000
14558.59223380	1.71042267	-95.93578480	-6075.56476941	2009.00000000	11.00000000	10.00000000	14.00000000	12.00000000	49.00000000	37.99616700	136.77083300	10.89000000	3.40000000
14560.54238426	0.68067841	418.36173500	-5341.21631891	2009.00000000	11.00000000	12.00000000	13.00000000	1.00000000	2.00000000	37.92850000	137.43550000	9.48000000	1.90000000
14561.92973380	-1.20427718	260.08971800	10261.41935791	2009.00000000	11.00000000	13.00000000	22.00000000	18.00000000	49.00000000	37.21416700	137.11283300	15.48000000	0.40000000
14562.98712963	-0.82030475	512.33587800	8115.66479835	2009.00000000	11.00000000	14.00000000	23.00000000	41.00000000	28.00000000	36.92616700	136.39316700	4.55000000	2.10000000
14565.23219907	1.63188285	139.43939100	-6025.17624140	2009.00000000	11.00000000	17.00000000	5.00000000	34.00000000	22.00000000	37.21283300	137.14933300	10.42000000	0.50000000
14570.79818287	-0.49741884	548.44137900	2644.74455946	2009.00000000	11.00000000	22.00000000	19.00000000	9.00000000	23.00000000	37.45366700	137.27616700	15.63000000	1.20000000
14571.00675926	1.83259571	-72.20210040	-6185.83939074	2009.00000000	11.00000000	23.00000000	0.00000000	9.00000000	44.00000000	37.23983300	137.60716700	10.19000000	1.00000000
14573.21276620	-2.96705973	-486.12496600	1514.29439969	2009.00000000	11.00000000	25.00000000	5.00000000	6.00000000	23.00000000	37.48366700	136.50966700	14.00000000	1.10000000
14574.24015046	-2.91469985	-471.93712900	1873.12031962	2009.00000000	11.00000000	26.00000000	5.00000000	45.00000000	49.00000000	37.71150000	137.38050000	14.13000000	1.70000000
14575.51291667	0.29670597	806.35930800	-3332.78976078	2009.00000000	11.00000000	27.00000000	12.00000000	18.00000000	36.00000000	37.69216700	137.39466700	14.40000000	2.50000000
14577.58784722	0.56723201	724.22786100	-6152.52167875	2009.00000000	11.00000000	29.00000000	14.00000000	6.00000000	30.00000000	36.98566700	137.04033300	10.38000000	1.40000000
14578.76714120	2.26892803	-766.93752700	-8448.07463828	2009.00000000	11.00000000	30.00000000	18.00000000	24.00000000	41.00000000	37.71783300	137.69150000	18.46000000	2.30000000
