# t (datenum)	phase (rad)	stress_at_t	stress_rate_at_t	year	month	day	hour	min	sec	lat	lon	dep	mag
15398.51165509	-2.86233997	-17.75400000	146.88000003	2012.00000000	2.00000000	28.00000000	12.00000000	16.00000000	47.00000000	37.18616700	136.36533300	9.97000000	1.80000000
15399.83704861	1.39626340	-29.33000000	-542.39999989	2012.00000000	2.00000000	29.00000000	20.00000000	5.00000000	21.00000000	37.05816700	136.77150000	3.90000000	0.40000000
15401.70687500	2.77507351	-31.86300000	-227.52000005	2012.00000000	3.00000000	2.00000000	16.00000000	57.00000000	54.00000000	37.54766700	137.19250000	7.66000000	0.40000000
15402.95293981	-0.12217305	29.82000000	95.99999998	2012.00000000	3.00000000	3.00000000	22.00000000	52.00000000	14.00000000	37.20716700	137.85050000	17.73000000	1.70000000
15404.13530093	1.72787596	-57.04000000	-1509.59999969	2012.00000000	3.00000000	5.00000000	3.00000000	14.00000000	50.00000000	37.15716700	137.68516700	12.04000000	1.40000000
15404.80908565	-2.80998010	-114.57000000	552.00000013	2012.00000000	3.00000000	5.00000000	19.00000000	25.00000000	5.00000000	37.54800000	137.18866700	7.74000000	0.50000000
15409.41115741	-2.85361333	-137.29000000	499.20000012	2012.00000000	3.00000000	10.00000000	9.00000000	52.00000000	4.00000000	37.20666700	137.19200000	11.54000000	0.70000000
15411.22152778	0.26179939	187.00000000	-527.99999989	2012.00000000	3.00000000	12.00000000	5.00000000	19.00000000	0.00000000	37.24650000	137.72450000	19.21000000	1.50000000
15412.11982639	-1.25663706	31.19000000	1761.60000041	2012.00000000	3.00000000	13.00000000	2.00000000	52.00000000	33.00000000	37.60566700	137.35150000	12.06000000	2.50000000
15414.13710648	-2.20784150	-93.13000000	931.20000022	2012.00000000	3.00000000	15.00000000	3.00000000	17.00000000	26.00000000	37.26950000	137.19300000	15.46000000	1.10000000
15414.53998843	1.80641578	22.03800000	-579.35999988	2012.00000000	3.00000000	15.00000000	12.00000000	57.00000000	35.00000000	37.68666700	137.30366700	11.65000000	1.90000000
15415.36311343	-0.69813170	76.08000000	763.19999984	2012.00000000	3.00000000	16.00000000	8.00000000	42.00000000	53.00000000	37.55966700	137.20716700	6.98000000	0.60000000
15417.07032407	1.23918377	4.55100000	-1251.59999975	2012.00000000	3.00000000	18.00000000	1.00000000	41.00000000	16.00000000	37.54233300	137.19316700	8.61000000	1.10000000
15418.15747685	1.91113553	-61.39400000	-1594.31999968	2012.00000000	3.00000000	19.00000000	3.00000000	46.00000000	46.00000000	37.88066700	137.46416700	17.47000000	2.70000000
15420.16861111	1.39626340	38.97000000	-2037.59999958	2012.00000000	3.00000000	21.00000000	4.00000000	2.00000000	48.00000000	37.02083300	136.43300000	11.77000000	1.20000000
15422.95758102	-1.81514242	-51.88000000	2164.80000050	2012.00000000	3.00000000	23.00000000	22.00000000	58.00000000	55.00000000	37.34116700	137.26083300	13.06000000	1.10000000
15423.73395833	1.54461639	-36.76000000	-1814.40000042	2012.00000000	3.00000000	24.00000000	17.00000000	36.00000000	54.00000000	37.54766700	137.19200000	8.80000000	0.80000000
15425.01604167	-1.61442956	-21.33000000	2003.99999959	2012.00000000	3.00000000	26.00000000	0.00000000	23.00000000	6.00000000	37.53800000	137.20133300	9.27000000	1.60000000
15425.83246528	2.37364778	-136.09000000	-1080.00000025	2012.00000000	3.00000000	26.00000000	19.00000000	58.00000000	45.00000000	37.69033300	137.37250000	13.19000000	1.20000000
15428.80451389	1.09955743	-19.28000000	-508.79999990	2012.00000000	3.00000000	29.00000000	19.00000000	18.00000000	30.00000000	37.05933300	136.25383300	8.11000000	1.60000000
15429.29134259	-0.34906585	72.17000000	287.99999994	2012.00000000	3.00000000	30.00000000	6.00000000	59.00000000	32.00000000	37.85816700	137.48316700	13.17000000	1.70000000
15430.07798611	-3.09795942	-84.99000000	33.59999999	2012.00000000	3.00000000	31.00000000	1.00000000	52.00000000	18.00000000	37.28500000	137.44266700	10.94000000	1.50000000
15431.06015046	1.97222205	-54.25000000	-626.40000015	2012.00000000	4.00000000	1.00000000	1.00000000	26.00000000	37.00000000	37.35400000	136.83333300	7.75000000	1.40000000
15431.16510417	-3.00196631	-90.05000000	134.39999997	2012.00000000	4.00000000	1.00000000	3.00000000	57.00000000	45.00000000	37.54450000	137.19750000	9.63000000	1.00000000
15433.39429398	-1.20427718	39.72000000	1502.40000035	2012.00000000	4.00000000	3.00000000	9.00000000	27.00000000	47.00000000	37.54250000	137.19083300	7.96000000	1.30000000
15434.88246528	-1.78896248	-37.43000000	2294.39999953	2012.00000000	4.00000000	4.00000000	21.00000000	10.00000000	45.00000000	37.58716700	137.16466700	11.00000000	1.80000000
15441.18410880	-0.43633231	136.90000000	792.00000018	2012.00000000	4.00000000	11.00000000	4.00000000	25.00000000	7.00000000	37.55366700	137.18650000	7.28000000	1.20000000
15445.61820602	2.16420827	-53.32000000	-964.79999980	2012.00000000	4.00000000	15.00000000	14.00000000	50.00000000	13.00000000	37.04616700	137.79316700	6.66000000	0.80000000
15445.65197917	2.58308729	-81.20400000	-654.71999987	2012.00000000	4.00000000	15.00000000	15.00000000	38.00000000	51.00000000	37.03850000	137.77600000	5.39000000	1.00000000
15446.55380787	1.01229097	43.30000000	-1142.39999977	2012.00000000	4.00000000	16.00000000	13.00000000	17.00000000	29.00000000	37.23166700	137.10250000	16.83000000	0.30000000
15447.71150463	2.72271363	-136.45000000	-662.39999987	2012.00000000	4.00000000	17.00000000	17.00000000	4.00000000	34.00000000	37.18266700	137.02283300	14.96000000	0.40000000
15453.59656250	-0.12217305	59.23000000	165.59999997	2012.00000000	4.00000000	23.00000000	14.00000000	19.00000000	3.00000000	37.92266700	137.65000000	14.87000000	1.30000000
15454.71752315	1.11701072	-9.83000000	-1267.20000030	2012.00000000	4.00000000	24.00000000	17.00000000	13.00000000	14.00000000	37.54516700	137.19633300	9.52000000	0.30000000
15456.65287037	-0.32288591	25.22000000	204.00000005	2012.00000000	4.00000000	26.00000000	15.00000000	40.00000000	8.00000000	36.99333300	136.70916700	8.06000000	1.40000000
15457.02593750	-2.22529480	-89.98000000	1022.39999979	2012.00000000	4.00000000	27.00000000	0.00000000	37.00000000	21.00000000	37.54500000	137.19066700	7.60000000	0.90000000
15457.37336806	1.55334303	31.90000000	-931.20000022	2012.00000000	4.00000000	27.00000000	8.00000000	57.00000000	39.00000000	37.27816700	137.39666700	8.33000000	1.30000000
15458.43621528	1.66678944	11.16000000	-760.80000018	2012.00000000	4.00000000	28.00000000	10.00000000	28.00000000	9.00000000	37.54000000	137.19216700	8.80000000	1.10000000
15460.38784722	0.00000000	77.63000000	21.60000001	2012.00000000	4.00000000	30.00000000	9.00000000	18.00000000	30.00000000	37.27633300	137.18366700	16.39000000	1.20000000
15460.47208333	0.93375115	43.85000000	-808.79999984	2012.00000000	4.00000000	30.00000000	11.00000000	19.00000000	48.00000000	37.31066700	137.29983300	6.09000000	0.80000000
15460.52831019	1.62315620	-11.40000000	-1022.40000024	2012.00000000	4.00000000	30.00000000	12.00000000	40.00000000	46.00000000	37.34900000	136.90166700	10.39000000	0.40000000
15462.89990741	-1.04719755	95.91000000	1833.59999963	2012.00000000	5.00000000	2.00000000	21.00000000	35.00000000	52.00000000	37.12783300	137.65516700	15.32000000	1.20000000
15463.91638889	-1.16937060	90.78000000	2347.19999952	2012.00000000	5.00000000	3.00000000	21.00000000	59.00000000	36.00000000	37.18383300	137.43333300	19.29000000	1.30000000
15467.55542824	-0.55850536	58.41000000	731.99999985	2012.00000000	5.00000000	7.00000000	13.00000000	19.00000000	49.00000000	37.34200000	137.27300000	14.47000000	0.60000000
15469.02724537	-1.61442956	-30.26200000	2381.28000055	2012.00000000	5.00000000	9.00000000	0.00000000	39.00000000	14.00000000	37.54716700	137.19450000	8.32000000	0.80000000
15470.82577546	1.52716310	-39.32000000	-1188.00000028	2012.00000000	5.00000000	10.00000000	19.00000000	49.00000000	7.00000000	37.04833300	137.07316700	13.62000000	1.30000000
15475.61215278	2.21656815	-88.65000000	-971.99999980	2012.00000000	5.00000000	15.00000000	14.00000000	41.00000000	30.00000000	37.71833300	137.31433300	10.34000000	0.90000000
15475.82936343	-1.61442956	-6.85700000	1517.03999969	2012.00000000	5.00000000	15.00000000	19.00000000	54.00000000	17.00000000	37.65033300	137.37400000	12.64000000	0.80000000
15475.96747685	-0.08726646	139.51000000	139.20000003	2012.00000000	5.00000000	15.00000000	23.00000000	13.00000000	10.00000000	37.54583300	137.19533300	8.39000000	1.20000000
15478.48905093	-0.30543262	44.22000000	386.39999992	2012.00000000	5.00000000	18.00000000	11.00000000	44.00000000	14.00000000	37.58483300	136.71966700	13.15000000	1.20000000
15481.74454861	2.19038821	-145.53000000	-1416.00000033	2012.00000000	5.00000000	21.00000000	17.00000000	52.00000000	9.00000000	37.24933300	137.19450000	14.42000000	1.60000000
15483.60028935	-0.24434610	50.66000000	252.00000006	2012.00000000	5.00000000	23.00000000	14.00000000	24.00000000	25.00000000	37.54950000	137.19183300	8.38000000	0.90000000
15486.42034722	2.35619449	-49.31000000	-820.80000019	2012.00000000	5.00000000	26.00000000	10.00000000	5.00000000	18.00000000	37.61033300	137.37983300	10.95000000	0.20000000
15487.43664352	2.12930169	-39.93000000	-904.80000021	2012.00000000	5.00000000	27.00000000	10.00000000	28.00000000	46.00000000	37.65633300	137.37616700	13.71000000	1.00000000
15487.65878472	-1.51843645	-14.17000000	847.19999983	2012.00000000	5.00000000	27.00000000	15.00000000	48.00000000	39.00000000	37.63450000	137.30233300	11.01000000	0.00000000
15487.76222222	-0.20943951	50.09000000	198.96000005	2012.00000000	5.00000000	27.00000000	18.00000000	17.00000000	36.00000000	37.38966700	136.65816700	7.35000000	1.60000000
15488.27218750	-0.20071286	79.92000000	228.00000005	2012.00000000	5.00000000	28.00000000	6.00000000	31.00000000	57.00000000	37.42383300	137.00066700	12.85000000	4.00000000
15490.35187500	-0.41887902	51.84800000	325.92000008	2012.00000000	5.00000000	30.00000000	8.00000000	26.00000000	42.00000000	37.19483300	137.08866700	16.15000000	0.70000000
15491.41538194	0.00000000	53.32000000	55.19999999	2012.00000000	5.00000000	31.00000000	9.00000000	58.00000000	9.00000000	37.71466700	137.38783300	12.04000000	1.20000000
15494.35888889	-2.54818071	-91.56000000	753.60000018	2012.00000000	6.00000000	3.00000000	8.00000000	36.00000000	48.00000000	37.54800000	137.18850000	7.76000000	0.80000000
15494.53101852	0.05235988	61.87000000	-108.00000003	2012.00000000	6.00000000	3.00000000	12.00000000	44.00000000	40.00000000	37.19333300	137.08783300	10.11000000	0.10000000
15494.63748843	1.39626340	-59.45000000	-1893.60000044	2012.00000000	6.00000000	3.00000000	15.00000000	17.00000000	59.00000000	37.06283300	136.24266700	1.09000000	1.10000000
15495.18002315	1.15191731	146.00000000	-2087.99999957	2012.00000000	6.00000000	4.00000000	4.00000000	19.00000000	14.00000000	37.66416700	137.38000000	12.68000000	0.70000000
15495.25059028	1.99840199	-5.38000000	-1946.40000045	2012.00000000	6.00000000	4.00000000	6.00000000	0.00000000	51.00000000	37.52233300	137.19450000	0.98000000	0.40000000
15495.98925926	-1.30027029	54.08000000	2735.99999944	2012.00000000	6.00000000	4.00000000	23.00000000	44.00000000	32.00000000	37.68966700	137.27400000	9.36000000	1.00000000
15507.67113426	2.25147474	-137.40000000	-1070.40000025	2012.00000000	6.00000000	16.00000000	16.00000000	6.00000000	26.00000000	38.09483300	137.74216700	13.86000000	0.40000000
15507.85483796	-1.98967535	-79.42000000	1802.39999963	2012.00000000	6.00000000	16.00000000	20.00000000	30.00000000	58.00000000	37.54600000	137.18983300	7.83000000	0.60000000
15509.75440972	2.72271363	-193.71000000	-767.99999984	2012.00000000	6.00000000	18.00000000	18.00000000	6.00000000	21.00000000	37.53683300	137.19666700	7.90000000	1.00000000
15510.75226852	2.37364778	-171.39000000	-1223.99999975	2012.00000000	6.00000000	19.00000000	18.00000000	3.00000000	16.00000000	37.66083300	137.34516700	14.26000000	1.00000000
15515.53846065	-2.23402144	-77.56000000	1053.60000025	2012.00000000	6.00000000	24.00000000	12.00000000	55.00000000	23.00000000	37.65633300	137.37266700	12.99000000	1.40000000
15519.74936343	-1.84132236	-53.38000000	1593.60000037	2012.00000000	6.00000000	28.00000000	17.00000000	59.00000000	5.00000000	37.23033300	137.04300000	17.12000000	1.00000000
15520.28273148	-1.82386907	-13.59000000	513.59999990	2012.00000000	6.00000000	29.00000000	6.00000000	47.00000000	8.00000000	37.38633300	137.08500000	9.95000000	0.70000000
15520.64719907	2.94960644	-188.58000000	-336.00000008	2012.00000000	6.00000000	29.00000000	15.00000000	31.00000000	58.00000000	37.60783300	136.91216700	13.89000000	1.20000000
15521.74912037	-2.70526034	-201.76000000	909.60000021	2012.00000000	6.00000000	30.00000000	17.00000000	58.00000000	44.00000000	37.13333300	136.41600000	8.79000000	1.70000000
15528.56311343	-1.53588974	-9.22000000	1557.60000036	2012.00000000	7.00000000	7.00000000	13.00000000	30.00000000	53.00000000	37.21633300	137.11550000	15.24000000	0.90000000
15528.95318287	-2.93215314	-126.91000000	364.79999993	2012.00000000	7.00000000	7.00000000	22.00000000	52.00000000	35.00000000	36.93400000	136.43283300	5.77000000	1.10000000
15529.32491898	1.55334303	4.15000000	-1576.80000037	2012.00000000	7.00000000	8.00000000	7.00000000	47.00000000	53.00000000	37.63783300	137.32483300	10.66000000	1.50000000
15529.95353009	2.98451302	-85.97000000	-213.59999996	2012.00000000	7.00000000	8.00000000	22.00000000	53.00000000	5.00000000	36.92933300	136.42883300	8.64000000	1.40000000
15530.58984954	-1.98094870	-62.61000000	1176.00000027	2012.00000000	7.00000000	9.00000000	14.00000000	9.00000000	23.00000000	37.54716700	137.19116700	8.25000000	0.20000000
15532.87172454	-0.15707963	85.12000000	132.00000003	2012.00000000	7.00000000	11.00000000	20.00000000	55.00000000	17.00000000	37.84650000	137.69416700	18.55000000	1.40000000
15536.87839120	-1.58824962	-10.46000000	1869.59999962	2012.00000000	7.00000000	15.00000000	21.00000000	4.00000000	53.00000000	37.12433300	136.29650000	10.80000000	1.40000000
15538.26692130	2.53945406	-61.17000000	-890.39999982	2012.00000000	7.00000000	17.00000000	6.00000000	24.00000000	22.00000000	37.91850000	137.68450000	19.83000000	1.80000000
15539.28157407	2.53072742	-70.88000000	-998.39999980	2012.00000000	7.00000000	18.00000000	6.00000000	45.00000000	28.00000000	37.54533300	137.19233300	8.44000000	1.10000000
15541.63945602	0.36651914	108.46000000	-674.40000016	2012.00000000	7.00000000	20.00000000	15.00000000	20.00000000	49.00000000	37.74716700	137.36000000	15.81000000	1.00000000
15541.67550926	0.82903139	70.81000000	-1379.99999972	2012.00000000	7.00000000	20.00000000	16.00000000	12.00000000	44.00000000	37.65783300	137.38100000	12.86000000	0.70000000
15542.33468750	2.46091425	-100.44000000	-1233.60000029	2012.00000000	7.00000000	21.00000000	8.00000000	1.00000000	57.00000000	36.93116700	137.78566700	5.27000000	0.90000000
15542.58833333	-0.59341195	103.28000000	1003.19999980	2012.00000000	7.00000000	21.00000000	14.00000000	7.00000000	12.00000000	37.12266700	136.42600000	0.00000000	0.90000000
15542.81282407	2.19911486	-98.73000000	-1514.40000035	2012.00000000	7.00000000	21.00000000	19.00000000	30.00000000	28.00000000	36.90500000	136.71833300	10.00000000	0.80000000
15543.33355324	2.21656815	-82.08000000	-1533.60000036	2012.00000000	7.00000000	22.00000000	8.00000000	0.00000000	19.00000000	37.70650000	137.39600000	16.44000000	1.80000000
15543.85517361	2.34746784	-86.44500000	-1212.47999975	2012.00000000	7.00000000	22.00000000	20.00000000	31.00000000	27.00000000	37.64866700	137.37166700	12.47000000	1.00000000
15543.88357639	2.72271363	-115.87000000	-739.19999985	2012.00000000	7.00000000	22.00000000	21.00000000	12.00000000	21.00000000	37.61700000	137.29883300	8.49000000	0.70000000
15544.50152778	-2.39110108	-121.82000000	1207.20000028	2012.00000000	7.00000000	23.00000000	12.00000000	2.00000000	12.00000000	36.90516700	137.59283300	11.78000000	0.80000000
15545.16106481	-0.38397244	101.03000000	540.00000013	2012.00000000	7.00000000	24.00000000	3.00000000	51.00000000	56.00000000	37.73066700	137.56216700	18.32000000	1.20000000
15546.09616898	-1.71042267	4.64000000	890.39999982	2012.00000000	7.00000000	25.00000000	2.00000000	18.00000000	29.00000000	37.55166700	137.18666700	7.79000000	1.00000000
15546.64252315	-1.67551608	-33.62000000	1490.39999970	2012.00000000	7.00000000	25.00000000	15.00000000	25.00000000	14.00000000	37.04216700	136.26533300	12.91000000	0.90000000
15547.67707176	-1.87622895	-61.97000000	1365.59999972	2012.00000000	7.00000000	26.00000000	16.00000000	14.00000000	59.00000000	37.45500000	137.27150000	14.09000000	0.70000000
15550.60515046	1.96349541	-123.25000000	-1307.99999973	2012.00000000	7.00000000	29.00000000	14.00000000	31.00000000	25.00000000	37.61966700	137.25716700	8.16000000	0.70000000
15552.48471065	-0.48869219	69.73000000	674.40000016	2012.00000000	7.00000000	31.00000000	11.00000000	37.00000000	59.00000000	37.54550000	137.18933300	8.52000000	1.40000000
15552.53379630	0.15707963	82.12000000	-290.39999994	2012.00000000	7.00000000	31.00000000	12.00000000	48.00000000	40.00000000	37.11166700	137.47783300	19.43000000	0.40000000
15553.10416667	0.51487213	196.40000000	-1031.99999979	2012.00000000	8.00000000	1.00000000	2.00000000	30.00000000	0.00000000	37.55100000	137.19700000	8.54000000	0.70000000
15556.04601852	-0.95993109	92.02000000	1814.40000042	2012.00000000	8.00000000	4.00000000	1.00000000	6.00000000	16.00000000	37.53833300	137.19216700	7.90000000	1.50000000
15556.06553241	-0.70685835	127.12000000	1437.59999971	2012.00000000	8.00000000	4.00000000	1.00000000	34.00000000	22.00000000	37.62050000	137.47366700	11.14000000	1.20000000
15557.63686343	-0.30543262	130.97000000	595.20000014	2012.00000000	8.00000000	5.00000000	15.00000000	17.00000000	5.00000000	37.11083300	137.47266700	19.33000000	0.60000000
15557.86072917	2.50454748	-92.97000000	-1031.99999979	2012.00000000	8.00000000	5.00000000	20.00000000	39.00000000	27.00000000	37.23466700	137.74983300	18.15000000	1.00000000
15558.22266204	0.66322512	95.47000000	-1029.59999979	2012.00000000	8.00000000	6.00000000	5.00000000	20.00000000	38.00000000	37.34233300	136.83600000	7.48000000	0.80000000
15560.55550926	-2.37364778	-102.66000000	842.39999983	2012.00000000	8.00000000	8.00000000	13.00000000	19.00000000	56.00000000	37.12250000	136.29416700	12.56000000	1.00000000
15560.81835648	0.48869219	75.91000000	-340.79999993	2012.00000000	8.00000000	8.00000000	19.00000000	38.00000000	26.00000000	37.35100000	137.36800000	11.41000000	1.20000000
15560.87337963	1.24791042	46.50000000	-624.00000015	2012.00000000	8.00000000	8.00000000	20.00000000	57.00000000	40.00000000	37.54633300	137.19283300	6.36000000	0.40000000
15560.93488426	2.00712864	10.59000000	-549.60000013	2012.00000000	8.00000000	8.00000000	22.00000000	26.00000000	14.00000000	37.94666700	137.40133300	16.24000000	1.30000000
15561.22835648	0.09599311	32.01500000	-68.39999999	2012.00000000	8.00000000	9.00000000	5.00000000	28.00000000	50.00000000	37.66650000	137.34700000	12.36000000	0.80000000
15562.98539352	0.62831853	79.43000000	-393.60000009	2012.00000000	8.00000000	10.00000000	23.00000000	38.00000000	58.00000000	37.96350000	137.39716700	14.33000000	1.90000000
15564.04689815	0.87266463	87.85000000	-736.80000017	2012.00000000	8.00000000	12.00000000	1.00000000	7.00000000	32.00000000	37.27150000	137.20583300	14.13000000	0.10000000
15564.15832176	2.09439510	-3.90000000	-691.19999986	2012.00000000	8.00000000	12.00000000	3.00000000	47.00000000	59.00000000	37.54866700	137.19133300	7.58000000	0.00000000
15570.04886574	-0.50614548	154.90000000	1127.99999977	2012.00000000	8.00000000	18.00000000	1.00000000	10.00000000	22.00000000	37.30633300	137.24566700	12.45000000	0.50000000
15570.34120370	3.09795942	-161.95000000	-105.60000002	2012.00000000	8.00000000	18.00000000	8.00000000	11.00000000	20.00000000	37.18216700	137.07133300	14.14000000	0.70000000
15570.46961806	-1.59697627	-4.05000000	2068.79999958	2012.00000000	8.00000000	18.00000000	11.00000000	16.00000000	15.00000000	37.31683300	137.33100000	7.38000000	0.50000000
15579.77616898	-2.44346095	-140.51000000	1202.39999976	2012.00000000	8.00000000	27.00000000	18.00000000	37.00000000	41.00000000	37.54683300	137.18850000	7.15000000	0.80000000
15580.15018519	1.83259571	7.34000000	-1485.59999970	2012.00000000	8.00000000	28.00000000	3.00000000	36.00000000	16.00000000	37.17416700	137.62333300	16.05000000	1.40000000
15580.44133102	-0.58468530	64.88000000	719.99999985	2012.00000000	8.00000000	28.00000000	10.00000000	35.00000000	31.00000000	37.53450000	137.20883300	8.27000000	0.40000000
15583.05671296	-0.09599311	177.00000000	216.00000005	2012.00000000	8.00000000	31.00000000	1.00000000	21.00000000	40.00000000	37.10916700	136.30216700	6.64000000	1.60000000
15585.24225694	1.67551608	-33.82000000	-2047.19999958	2012.00000000	9.00000000	2.00000000	5.00000000	48.00000000	51.00000000	37.06366700	136.78333300	2.96000000	0.70000000
15587.85793981	2.34746784	-50.20000000	-1005.60000023	2012.00000000	9.00000000	4.00000000	20.00000000	35.00000000	26.00000000	37.65600000	137.37516700	14.30000000	1.10000000
15596.12694444	1.36135682	44.53000000	-1663.20000039	2012.00000000	9.00000000	13.00000000	3.00000000	2.00000000	48.00000000	37.54683300	137.19100000	8.40000000	0.90000000
15597.69168981	1.91113553	-58.08000000	-1997.75999959	2012.00000000	9.00000000	14.00000000	16.00000000	36.00000000	2.00000000	37.08466700	136.44583300	13.99000000	1.80000000
15603.98900463	-2.94087979	-36.37000000	175.19999996	2012.00000000	9.00000000	20.00000000	23.00000000	44.00000000	10.00000000	37.64900000	137.37450000	14.23000000	1.40000000
15604.23200231	0.66322512	35.20000000	-744.72000017	2012.00000000	9.00000000	21.00000000	5.00000000	34.00000000	5.00000000	37.21266700	137.04433300	15.41000000	0.80000000
15605.42460648	2.26020138	-109.18000000	-784.79999984	2012.00000000	9.00000000	22.00000000	10.00000000	11.00000000	26.00000000	37.70850000	137.38516700	12.35000000	2.00000000
15606.40414352	1.16937060	-22.38000000	-636.00000015	2012.00000000	9.00000000	23.00000000	9.00000000	41.00000000	58.00000000	37.24066700	137.45683300	16.36000000	1.80000000
15610.81767361	-2.61799388	-143.57000000	969.59999980	2012.00000000	9.00000000	27.00000000	19.00000000	37.00000000	27.00000000	37.37650000	137.32383300	7.75000000	1.90000000
15617.32479167	2.37364778	-137.03000000	-1072.80000025	2012.00000000	10.00000000	4.00000000	7.00000000	47.00000000	42.00000000	37.89550000	137.47433300	5.87000000	2.20000000
15617.49381944	-1.98094870	-84.12000000	1608.00000037	2012.00000000	10.00000000	4.00000000	11.00000000	51.00000000	6.00000000	37.38700000	137.04516700	12.75000000	1.50000000
15617.97094907	-2.63544717	-54.26000000	412.79999992	2012.00000000	10.00000000	4.00000000	23.00000000	18.00000000	10.00000000	37.90466700	137.44750000	16.35000000	1.70000000
15618.94371528	2.79252680	-30.72300000	-272.87999994	2012.00000000	10.00000000	5.00000000	22.00000000	38.00000000	57.00000000	37.85783300	137.48050000	13.17000000	1.10000000
15619.61283565	-1.43989663	-2.73000000	1092.95999978	2012.00000000	10.00000000	6.00000000	14.00000000	42.00000000	29.00000000	36.99683300	137.20000000	16.08000000	1.50000000
15619.69789352	-0.61959188	71.88000000	585.59999988	2012.00000000	10.00000000	6.00000000	16.00000000	44.00000000	58.00000000	37.21966700	137.08583300	15.56000000	0.80000000
15621.52799769	2.71398699	-74.84000000	-206.40000005	2012.00000000	10.00000000	8.00000000	12.00000000	40.00000000	19.00000000	37.53716700	136.94833300	13.61000000	1.10000000
15622.97254630	0.41887902	82.73000000	-453.59999991	2012.00000000	10.00000000	9.00000000	23.00000000	20.00000000	28.00000000	37.07900000	136.41950000	1.95000000	1.60000000
15624.22746528	-2.98451302	-107.06000000	206.39999996	2012.00000000	10.00000000	11.00000000	5.00000000	27.00000000	33.00000000	37.23566700	137.11150000	17.14000000	1.00000000
15627.45501157	-1.09083078	114.57000000	2344.79999952	2012.00000000	10.00000000	14.00000000	10.00000000	55.00000000	13.00000000	37.10900000	137.70483300	13.91000000	1.10000000
15628.25430556	2.61799388	-213.33000000	-1178.39999976	2012.00000000	10.00000000	15.00000000	6.00000000	6.00000000	12.00000000	36.93800000	137.77633300	3.23000000	1.90000000
15631.17584491	0.75049158	43.34000000	-1252.79999974	2012.00000000	10.00000000	18.00000000	4.00000000	13.00000000	13.00000000	37.54716700	137.19133300	8.23000000	1.10000000
15639.39769676	-1.24791042	58.21000000	1838.40000043	2012.00000000	10.00000000	26.00000000	9.00000000	32.00000000	41.00000000	37.65216700	137.56616700	15.62000000	1.60000000
15644.57730324	-0.36651914	181.70000000	839.99999983	2012.00000000	10.00000000	31.00000000	13.00000000	51.00000000	19.00000000	37.67250000	136.14233300	6.34000000	1.40000000
15647.38627315	3.09795942	-160.44000000	-151.20000004	2012.00000000	11.00000000	3.00000000	9.00000000	16.00000000	14.00000000	37.54850000	137.18383300	7.97000000	1.00000000
15649.74675926	-0.20943951	83.52000000	189.60000004	2012.00000000	11.00000000	5.00000000	17.00000000	55.00000000	20.00000000	37.19966700	137.08783300	12.92000000	0.90000000
15654.46434028	-0.22689280	182.32000000	441.59999991	2012.00000000	11.00000000	10.00000000	11.00000000	8.00000000	39.00000000	38.00016700	137.35666700	10.10000000	2.00000000
15656.64700231	1.24791042	131.50000000	-2208.00000051	2012.00000000	11.00000000	12.00000000	15.00000000	31.00000000	41.00000000	37.11183300	137.44566700	19.53000000	1.20000000
15659.24504630	2.06821516	-166.87000000	-1946.40000045	2012.00000000	11.00000000	15.00000000	5.00000000	52.00000000	52.00000000	37.54066700	137.87633300	17.72000000	1.50000000
15660.84152778	2.12930169	-23.65000000	-1461.60000034	2012.00000000	11.00000000	16.00000000	20.00000000	11.00000000	48.00000000	37.78066700	137.40950000	13.43000000	1.40000000
15666.51348380	1.00356432	74.32000000	-902.40000021	2012.00000000	11.00000000	22.00000000	12.00000000	19.00000000	25.00000000	37.65283300	137.29466700	10.21000000	1.20000000
15668.83307870	-2.09439510	-57.73000000	859.20000020	2012.00000000	11.00000000	24.00000000	19.00000000	59.00000000	38.00000000	37.21383300	137.10350000	15.93000000	0.30000000
15669.87031250	-1.94604212	-53.16000000	1015.20000024	2012.00000000	11.00000000	25.00000000	20.00000000	53.00000000	15.00000000	37.54150000	137.19433300	9.32000000	0.80000000
15672.28020833	2.98451302	-208.49000000	-364.80000008	2012.00000000	11.00000000	28.00000000	6.00000000	43.00000000	30.00000000	37.66133300	136.74333300	11.96000000	1.40000000
15672.84498843	3.09795942	-104.16000000	-155.99999997	2012.00000000	11.00000000	28.00000000	20.00000000	16.00000000	47.00000000	36.95200000	137.72566700	6.21000000	1.50000000
15674.49128472	-1.50098316	7.41000000	2210.39999955	2012.00000000	11.00000000	30.00000000	11.00000000	47.00000000	27.00000000	37.71066700	137.65916700	17.75000000	1.70000000
15676.52255787	-1.65806279	-27.22000000	1792.80000042	2012.00000000	12.00000000	2.00000000	12.00000000	32.00000000	29.00000000	37.22933300	137.10916700	16.97000000	0.70000000
15678.11315972	-1.23045712	1.63000000	839.99999983	2012.00000000	12.00000000	4.00000000	2.00000000	42.00000000	57.00000000	37.16350000	136.96350000	12.73000000	0.70000000
15680.73248843	-0.95120444	37.77000000	513.36000012	2012.00000000	12.00000000	6.00000000	17.00000000	34.00000000	47.00000000	37.27766700	137.15733300	14.91000000	1.30000000
15690.14627315	0.00000000	91.38000000	-103.20000002	2012.00000000	12.00000000	16.00000000	3.00000000	30.00000000	38.00000000	37.31616700	136.91633300	5.67000000	0.90000000
